sample,FT-151,FT-217,FT-134,FT-207,FT-241,FT-021,FT-202,FT-027,FT-024,FT-218,FT-175,FT-102,FT-020,FT-089,FT-237,FT-201,FT-226,FT-205,FT-056,FT-192,FT-078,FT-030,FT-242,FT-200,FT-195,FT-189,FT-075,FT-005,FT-016,FT-168,FT-186,FT-231,FT-065,FT-227,FT-040,FT-105,FT-120,FT-072,FT-234,FT-068,FT-170,FT-179,FT-178,FT-155,FT-176,FT-026,FT-177,FT-057,FT-077,FT-095,FT-006,FT-034,FT-148,FT-115,FT-141,FT-228,FT-187,FT-002,FT-232,FT-039,FT-118,FT-045,FT-004,FT-035,FT-180,FT-233,FT-144,FT-191,FT-049,FT-044,FT-031,FT-098,FT-093,FT-196,FT-023,FT-029,FT-214,FT-248,FT-199,FT-247,FT-091,FT-014,FT-053,FT-220,FT-197,FT-083,FT-025,FT-043,FT-079,FT-071,FT-052,FT-038,FT-064,FT-182,FT-112,FT-229,FT-051,FT-067,FT-129,FT-060,FT-147,FT-250,FT-032,FT-100,FT-097,FT-018,FT-225,FT-193,FT-094,FT-085,FT-050,FT-033,FT-188,FT-074,FT-110,FT-088,FT-041,FT-070,FT-062,FT-194,FT-059,FT-058,FT-114,FT-104,FT-055,FT-076,FT-036,FT-080,FT-037,FT-054,FT-046,FT-221,FT-140
20241106-297-Dunn-4,5.278823182460276,4.842469346269686,4.6077406085765595,6.847462530790787,4.3379943151040115,9.754358185360191,4.9180692448344665,8.670213619942244,8.103379117054088,7.304717024727247,7.2304695914223105,6.464746648896618,9.568279757042292,7.575370587498254,6.218313116973561,5.640026322709047,6.372161395454864,5.803375582312678,7.91845707263853,5.044180133599624,6.733190785075481,8.750664949153567,4.115000071301532,4.696309714481968,6.143295228622085,7.49100464789511,6.681222756924329,10.48612579228211,7.472968505350024,8.251608468386648,4.285967776255532,7.105090978065405,5.950278901601167,6.467467837433991,6.814708493690192,10.52217025984707,5.412959109175314,5.03599007702273,7.112381890855241,6.0438631662245355,8.565195969825155,7.387906537902654,7.300525468896194,6.829294168253347,7.2578587852527265,7.72020429176023,4.934543373093309,7.569571533470625,9.546991869637216,7.920130635370919,9.699308133525024,7.183114424136785,5.40979268043696,4.9496867850320605,5.606663573050909,6.860498725876047,7.391515943634268,7.469377825828138,7.0274705497072825,8.629414720354543,7.136254699403999,8.725069989459948,8.673607585005627,8.535546210574473,6.409188203944931,6.866738943603302,5.54071635307339,7.310536108665312,7.35422278581756,9.202838231163224,9.075799969813335,7.119106733344708,7.641026800952108,7.287627072159392,7.388781317522471,7.571407685825409,6.6714727858916,6.85300377041002,5.22336705767118,6.828779435072628,5.790930871567223,8.11261055136245,7.40240775376964,6.914672814995355,5.679922134632469,8.07055537245327,8.951997529850836,8.228043138610412,4.588761799180203,5.683838139812638,7.5468472591083335,6.3707512031497995,8.919517338057,7.32542261694304,6.49754347356749,6.947567689170729,5.04850385164116,8.958066634339408,7.370545354937253,5.969100626854687,6.960756706216564,7.000218351931921,8.603312260372139,8.738536479807971,7.8025393851888705,7.79122811463677,4.522306164860234,7.487760879594564,7.701428561275887,8.871285637161835,8.739951666705231,7.729063794730143,4.4501110706041604,8.01677026685218,8.05737853835188,9.69725394914896,8.594473360481256,8.59700976863325,8.096003913830625,7.36631119197025,7.713707990650259,8.864005900493174,7.862016054411401,8.644183808248338,7.8073085107595475,10.046910202976495,7.956680886603692,10.039135791604068,8.092931806207933,7.805777536624493,8.808843199837897,7.496407042261042,8.35345212840673
20241106-297-Dunn-5,5.186118322371205,4.582856014650234,4.574710322765047,6.71701227345082,4.039293943022179,9.67727275875965,5.0749743527456905,8.547569489975794,8.000984297776055,7.13924496751695,7.217148173600091,6.23231269953016,9.484479736431245,7.6332762988425795,6.113811586992573,5.418556607065386,6.067147451195597,5.731682059050217,7.904314069797602,4.861826882313018,6.477413300587294,8.647195449403666,3.7811531642462572,4.479618791523629,5.877723293396519,7.286852133394757,6.482687863218155,10.339362544597009,7.229389578234473,8.324992270984,4.292031867073926,7.071748741825862,6.057189237352632,6.235038050006978,6.737543737597853,10.683463578449778,5.439653867076887,4.743963980715307,6.9761130749636955,5.737866207491283,8.62620918660067,7.214066500613662,7.0205636550778285,7.040205289936463,6.98516468260274,7.62859534726486,4.589537368063388,7.54977279774817,9.504967741240225,7.859235341420302,9.587721094266579,7.124717461052785,5.1811872928916465,4.500417556507927,5.113075002261944,6.744949952293152,7.049619145035264,7.264126957457812,7.067545597475929,8.46848530561151,7.159139137662012,8.677586146786993,8.522846422580423,8.379663871333712,5.385619176378229,6.811290995026817,5.331072250481253,7.212040673046502,7.216612009070709,9.10886683477713,8.980331472471422,7.193868739929528,7.698237382213908,7.2011784558041665,7.332945874903388,7.411440538665406,6.593124709619651,6.70178823898417,5.107309823131133,6.532263465656735,5.565425438825361,7.959675954788976,7.24532257553696,6.703636813293157,6.463503510245943,8.122458519682295,8.87332528377921,8.15128199396711,4.224014706509243,5.387994262582121,7.337222184745236,6.252899815876729,8.995219138497585,7.106653581528385,6.46083465809891,6.844216411051669,4.595156486507316,9.039080138938655,7.332994423546022,5.850275162634182,6.9033995902281315,6.874999776282927,8.484736034897272,8.735134302094576,9.381279159321178,7.790120655175044,3.8434879910870263,7.3813902858095295,9.267751368469002,8.93474413799667,8.724780362316414,7.524968165293668,4.216898137980492,7.968987940215029,7.991259357196629,9.703944636936106,8.412599556571699,8.597779231285267,7.963675814817484,7.2051135695944675,7.665315647111204,8.785637134437483,7.90705764775037,8.630926517622981,7.587554984184757,10.05077211883284,7.8970857962135375,9.951892835753258,7.923681970257724,7.614145220809426,8.749024020629978,7.385860193786228,8.337316228690646
20241106-297-Dunn-6,4.937589748978034,4.56747470444028,4.173872215051278,6.9117134368226445,4.479209676663027,9.813053115833169,4.996327895866179,8.628680397139574,8.02276506713528,7.2344375784368316,7.290926037670598,6.340363399211045,9.59580204722416,7.579123222428798,6.428240741909373,5.469995365552608,6.363596825718702,5.575106153084689,7.918199560205297,4.646372019374742,6.689034548107274,8.719116800629148,4.484459197597433,4.259746692438746,6.008419192404161,7.513840813075082,6.628294390111032,10.31726334938217,7.344677755264662,8.240286460782066,4.114967333286777,7.098970830284673,6.018260592428726,6.491173948803596,6.947473832062638,10.63373548183645,5.085054047725108,4.735435739605592,7.137904886786666,6.028813331588589,8.55893515663734,7.361641173499005,7.215810898818635,6.751838188734216,7.192976459584451,7.653921170800886,4.52315225109294,7.556491537738217,9.577579144166933,7.878231812295185,9.566877358742053,7.115037941720671,4.972022222323138,4.706835872418047,5.715859890742049,6.861022492278963,7.349725934203397,7.299968911574472,7.067806498216166,8.57552103844576,7.113673564806446,8.673239278473835,8.512416266778509,8.604334710875625,6.512052878786483,6.881545678997828,5.490988922076255,7.30905209480026,7.230551094710911,9.277864098238615,9.153915307655,7.20788223380045,7.739637647354487,7.193021480295069,7.381483572749812,7.640018423076393,6.650713285946288,6.803350846840996,5.031325966451881,6.8726911395429475,5.718312239213685,8.082491895767696,7.349914142883379,6.7612458372047035,5.062662312868302,8.191891336904948,8.960813583644986,8.197481122285968,4.079901823353048,5.567679193360236,7.46411499021359,6.23232275611948,8.993931912240598,7.252336632349246,6.5641776985236895,6.9246042002458585,4.795092525187923,9.028963823996525,7.324329625101143,6.0583481170018505,6.886044718785146,7.023293956552566,8.563749496348334,8.735241455308067,7.417395793790682,7.848910779462783,4.392449212548674,7.450447025717966,7.2592921765918845,8.996592946921602,8.74503383163458,7.756036367430281,4.524239243173301,7.993465051208597,8.130606717364659,9.800949649526327,8.546537433931887,8.623303772483832,8.040336139018997,7.337011937221126,7.6461238429619645,8.833021485189597,7.897505324224207,8.565065925652666,7.720415273102221,9.994330637522667,7.967568695964035,10.008586925031368,8.061279789799073,7.851866026376815,8.77585668752634,7.427855803572561,8.290271665888998
20241106-297-Dunn-7,5.16022658760751,4.648231335628104,4.516359519117032,6.736431279857978,3.8568967490643433,9.715405105229737,4.777364330332973,8.591466504440616,7.987144023139385,7.247191875080379,7.190017728416607,6.278851500750857,9.539063387049582,7.661159189781464,6.17997777119615,5.471471783746442,6.168376351541896,5.743717744453214,7.907281913810243,4.908264539824112,6.54866858272088,8.712301821146548,3.9502969943483817,4.68489798606315,5.8756435165894585,7.3951350972503045,6.633917507481853,10.429000932043866,7.316660326548538,8.212616345372368,4.396570920872991,7.085152755700783,6.0692242999238575,6.349807523879112,6.758454550671832,10.576789467536763,5.452165590613233,4.847996976906038,7.061857391023702,6.0346133449788,8.536754747284805,7.275782304491888,7.317003484416149,6.8866054808763995,7.108932241628709,7.651873059794756,4.843403282208029,7.5595688178715275,9.551600397013585,7.878168405690286,9.681891942318664,7.117864777881636,5.415314158778411,4.7339451852841155,5.226845393426791,6.810517418882098,7.343945293870651,7.351909700588774,7.0286447169385635,8.60608330406825,7.173226885516282,8.662672114442131,8.637497810001534,8.502389306867023,6.404051846166518,6.886214500962256,5.513661013719469,7.32675274305278,7.328410024831461,9.208313492575936,9.075066603552239,7.27907312060007,7.69511512745701,7.267336795468581,7.480764840826134,7.533843729786206,6.611425769530979,6.776889219152005,5.101761518155775,6.91023663115419,5.64249415422407,8.013502972430887,7.347320991522147,6.8625153239516195,5.371807732135446,8.09971025197468,8.927143868015149,8.208389754855716,4.324419116479105,5.631166603013556,7.412005223471181,6.156323472048678,8.892160514183235,7.2464691107210255,6.568050061967357,6.960541019765752,4.860361855477909,8.96488998648086,7.448557008677712,5.955903910055652,6.90172264182824,6.971927156176958,8.544177676741935,8.679043652110172,8.49401802454602,7.928412693131253,3.9195295780186923,7.42902370788767,8.361171600543274,8.92198883080051,8.736170245322011,7.713328336172881,3.8415243415459988,7.999250989910728,8.062322641167189,9.727345376777576,8.557155475206411,8.52833209922615,7.989836598173857,7.234677696077716,7.662277328741612,8.841051231877566,7.834278241138366,8.56067688345037,7.716886306298983,9.977430479384317,7.941964267863162,9.990749371987725,8.065283155074624,7.752587374584815,8.721617316534521,7.434179620615978,8.306705155251166
20241106-297-Dunn-8,5.230029098675072,4.729345657150255,4.25596128789447,6.855823054157565,4.121348711115298,9.734584418324687,4.848810045849145,8.610827709640725,7.956719867585866,7.146898885096767,7.121749507024147,6.4193092323203675,9.529216029741745,7.687203224120456,6.317697152447058,5.51919809222989,6.349494386091685,5.580443715761609,7.872396063946237,4.900568511623639,6.5527675452971845,8.687953112632885,3.846991514835651,4.5146240779162286,6.071393908268,7.452283312715018,6.600676919809852,10.29452416272968,7.310740620854753,8.220466395394942,4.48446004136203,7.066146767787479,6.03070319517813,6.417363380646553,6.680627957281671,10.65475371867747,5.440992788478521,5.0786294824674005,7.09265513493439,5.998938072483006,8.556934560137407,7.331497258414073,7.160565160930595,6.771933013781804,7.08388960899297,7.677296196232203,4.1823524777476315,7.542676422944233,9.581805729780042,7.944769619360004,9.552705379366724,7.090761753038444,5.20407899383386,4.681615710423487,5.4533056340519614,6.737365607563965,7.33322124367514,7.253759028630341,7.116903215833794,8.613218778874765,7.131905413796058,8.643947636355838,8.47840977478294,8.539910273936606,6.409849394494276,6.8630917916665535,5.278709034160999,7.258269849526224,7.204011123295096,9.241266940135018,9.122476687312854,7.323297797705025,7.807704966852481,7.321971981372103,7.32827389155229,7.535146843377246,6.624266276738819,6.870742971582372,5.050688652846797,6.687218688384429,5.789725749472212,8.063001440514359,7.33353391883993,6.761284936405184,5.734921645363207,8.219361352728274,8.893264748573193,8.190679129969787,4.401775658476822,5.4421162599070545,7.439156601321204,6.104499646098931,8.93694876671171,7.217565273858725,6.59997903747583,6.840412718171121,4.939719686985066,8.989567814071496,7.347574508712889,6.152302070982256,6.873669168353634,6.98491111269705,8.523464036929509,8.694303965330194,7.33869005130208,7.73032526477443,4.0850354360198695,7.440654547869462,7.226444310246662,9.040565571328305,8.68570320619815,7.706531525149287,7.452283312715018,7.959723503642811,8.050579791088134,9.823639777541144,8.618465045543095,8.560100256538693,8.063440283928575,7.2917750638318015,7.651471887219994,8.926006263115159,7.9135745322646365,8.581871488164673,7.7517460519416055,10.02247783789081,7.928305039673425,10.040774679623988,8.07083024268401,7.824990296652952,8.754719417170802,7.42110908239207,8.32873339042681
20241106-297-Dunn-9,5.057103304952079,4.62144077944537,4.52300342594623,6.927268722379159,4.433088776853486,9.80675114054097,5.163982288638338,8.605840520952269,8.063430896967477,7.318183631720643,7.2231108555811225,6.31946377258167,9.627811909888756,7.628790614622302,6.508706268512916,3.6988015869770003,6.319943028870668,5.662143275758813,7.858894155615763,4.991170366290911,6.7076597414121775,8.735855408222811,4.575575176702607,4.655189089167781,6.1510827084293025,7.491439579279728,6.734052454913042,10.364805974187343,7.319168669266566,8.295510938866052,3.950152180487761,7.075572349951872,5.983490337257336,6.479256677092929,6.768130598746006,10.598729778083358,4.8373123427893425,4.964415114771339,7.083715408551689,6.035873049177342,8.578322206979093,7.397619434973397,7.24020386313861,6.885175178981509,7.0999547711626265,7.797583447834737,4.489791342717657,7.544195039349838,9.579572574929683,7.883183234307926,9.586509211213372,7.079175661296169,4.56198636966993,4.894824168706827,5.697503526066652,6.700974253511587,7.332186930338524,7.2682443495373805,7.097891790092235,8.638892783847842,7.071187989699591,8.708896765136377,8.548484846461117,8.527249787610431,6.081051535532541,6.928421147704535,5.083581697851755,7.2699411698905365,7.375587882864373,9.281434394317046,9.147307485595226,7.369268260933458,7.726242693714995,7.191082713856035,7.371468201167563,7.213577821183362,6.53607718057019,6.896648715950992,4.840770369582348,6.758020812788089,5.651749127226559,8.10849089043308,7.371813225609294,6.755490736713932,5.383282004078401,8.1218569960815,8.9994480078285,8.223243196547946,4.785687008712637,5.810993731517959,7.552859743998839,6.251269837492631,8.990585802290093,7.294691951542207,6.564390448437879,6.926472180466995,5.021498066471655,9.048259924907555,7.194719548247416,6.047805664834473,6.520251408315575,6.9878393809914385,8.559076656734566,8.666234707412722,7.115390523434308,7.83940709752124,4.67853630190374,7.501247744446843,6.994084279142489,8.92606578257277,8.715096639293428,7.771085778109752,4.5243050220390835,7.982288697745184,7.973273232338223,9.709703504993165,8.616723858695185,8.631365038069832,8.0543561093344,7.278312368700483,7.629519449995076,8.877992907422197,7.951366738166329,8.590212344193606,7.8551770392146345,10.01754177639576,7.976828423934758,10.017343541914444,8.089140330400486,7.870404377921333,8.780591733771022,7.436935234400328,8.300356591692257
20241106-297-French-1,4.74309046463844,4.236785623749768,3.781328252349845,6.708224061290521,4.267368114079049,9.483285916392802,5.318686642106041,8.185399289665188,7.532100133292002,6.8143366156587435,6.856455140330035,6.348215649714334,9.296765820089767,7.575423202474608,6.356557194168094,5.5730500476475395,6.573564162005551,5.818909697615009,7.8680563595699935,4.771343035132404,6.721197856636221,8.27341438220427,4.228947406714539,4.809528345389049,6.22942783781095,7.482355246959153,6.756186913963256,10.441280286715836,6.928455884159905,8.440472228833189,3.604817738362645,7.091370409915926,5.916129350417708,6.626291999997103,6.5771447341111235,10.664396933246776,5.439292336341476,4.764598973304255,7.078147777240308,5.451235737038065,8.75452092178472,7.383377454759379,7.3317480377247355,6.860357486244617,6.794529343740398,7.8831087066367855,3.1954330373586965,7.406612502664136,9.483126788276687,7.73017142229778,9.705033250894362,7.1630610342570336,4.728259053997328,4.729106671705203,5.460933871769708,6.824132029754367,7.257744116416893,7.3222921420564955,7.136832387274774,8.512328900889294,6.869817289145472,8.629626191609754,8.676492026014177,8.496762319437469,6.181305511886887,6.789726899798911,5.04013183105174,7.410781003747629,7.02430547969206,9.234963953338852,9.092780258123952,7.132363921547567,7.553152028168245,7.322370477919698,7.571870968055711,7.560585950371945,6.352820481210266,6.848282721609168,4.871294151664594,7.523668991422672,5.700362049883208,7.786602036980192,7.0490775260394525,6.534416881593828,6.280071078338065,8.038671559494707,8.660301747815346,8.296376546287403,3.7752111976528067,5.433331172732164,7.319170856335221,6.0263388670790885,9.075821078023594,7.229463766884239,6.537695565699903,6.842483041639426,4.656548131423377,9.118118654184444,7.124945397165684,5.76313170788306,6.700488573074164,6.780307983685241,8.535245928204082,8.922706036937875,9.199173215948573,8.040117723072363,4.325883369712392,7.357826099922622,9.080807972683477,8.886552501823333,8.826365068864021,7.7097219093774285,4.2925427478527896,7.832004338094656,7.955540232726407,9.656598154574324,8.483134214741165,8.649972631839438,7.998421346846798,7.322972506902882,7.834461189193755,8.767113094147959,7.959508692700684,8.839030140478165,7.783359238203501,10.036206816634527,7.904451136478652,10.015695584917289,7.9899301843361545,7.81179290442513,8.88915448710902,7.516957026935296,8.46508287140888
20241106-297-French-10,4.822364227017555,4.102761914260121,4.290179062009474,6.682430596149996,3.979485111763348,9.418109036046562,5.546046088223587,8.087078078743122,7.571634949792567,6.703556837524338,6.919907690815095,6.462718367997264,9.216858598792056,7.629373125776289,6.321783628418027,5.78695042577702,6.658390838589253,5.963834185210765,7.825052060401317,4.686708629415055,6.766656743160585,8.260394804654542,4.379505879650259,4.921085287130448,6.208531593167946,7.435823912195624,6.6412968748953425,10.32545893245625,6.944326835378331,8.36879152369046,3.88187416123519,7.192696696564789,5.868757406674863,6.757456925853907,6.565935616229853,10.67606726952545,5.712347224196243,4.859052818579972,7.0339658873823465,5.830622535319918,8.668215447159298,7.46334087482018,7.388676705154417,6.911006078643685,6.693402170589147,7.802091910878659,3.313436041086782,7.394620865607371,9.60397891590036,7.7721810277570675,9.539319763202734,6.930755682040539,4.938875903529814,4.011883847148136,5.60413754598698,6.86823653087596,7.306339098483589,7.250507092222883,7.148491712411845,8.465251433487534,6.930462095212273,8.665336645604329,8.453739178316265,8.503751438769504,6.2833525980020255,6.805004556416038,5.14515929169872,7.462622674309143,7.151438866653911,9.241352394353424,9.125764654941944,7.1286317759659,7.5989221220042,7.112477780520382,7.371697234244692,7.523673713163344,6.495103320981548,6.717508139887047,5.182891145757741,7.301726656140091,5.838391060164198,7.721099712508358,7.092169791415886,6.620901718909993,6.20626836245625,8.042096886815111,8.604632729789298,8.380095440999522,4.5506622866155455,5.372255348751137,7.363306148411445,6.0836509728414505,9.055029432109642,7.085578676079114,6.573284470801331,6.918433005521035,4.726998004655276,9.102834482040084,7.155748647145722,5.84344652754471,6.747935493817685,6.792869052204914,8.540471532613086,8.95064768381511,9.355223756452109,7.777184949684298,4.085435397713345,7.331394812902432,9.249348562460291,8.866534544370703,8.906680699272234,7.6635683669039,4.022459621071536,7.916335082991665,7.956642271913744,9.679012507055885,8.418214117725023,8.673552840695274,7.978936894441787,7.350345246065451,7.89725698701255,8.856931059045202,7.9654516014418855,8.875381047601728,7.749225051594189,10.0737505497428,7.968383497712726,10.046243600127239,7.9155454048691025,7.778604798191828,8.960865678992693,7.559666701372319,8.570138626087774
20241106-297-French-11,4.918236278646877,4.351664294565012,4.016477800804852,6.663887827918194,3.924782527075089,9.513834067419833,5.056694898420419,8.231042594216781,7.622047904182233,6.876424073243455,6.933390267945056,6.368115656079122,9.258512953149188,7.563160546289751,6.143836639824955,5.7150768401969865,6.53886175107099,5.819594845065289,7.712522682327127,4.782556879720883,6.775654738501899,8.316566803917118,4.382543267985128,4.892958814571153,6.27567180322671,7.429240637996262,6.704989451388428,10.64087233170982,6.862617331477233,8.500473137170767,4.010776014880039,7.06060917902783,5.78708555172977,6.617423033045513,6.654353427370154,10.543597285792814,5.6234395888031,4.552036136490957,7.07113898206622,5.802889596039307,8.73197299106802,7.4958223294108475,7.452563772649401,6.993243518711575,6.777131823214349,7.8375006965605625,4.468987606030046,7.400008741814824,9.520618469284793,7.762942443114585,9.986304730322587,7.108971025705549,4.762618731932956,4.529007335276281,5.508670779338296,6.818204909755395,7.323522321359892,7.676112177149776,7.160619677883198,8.459242424402154,7.010792975907045,8.63018784154873,8.95369206922236,8.453543585764821,6.376032716977656,6.732745257242719,5.262934772742509,7.344784658794085,6.942753948836298,9.209765944530153,9.037555745158576,7.139780257711553,7.676693462048354,7.1640649861679,7.545781717393821,7.489261975363505,6.471365500868459,6.720667905563836,4.792876611849968,7.527108023969422,5.546575900520817,7.728335639155903,7.079755638040072,6.520392156201042,5.255650660998278,8.073411973715022,8.639918788395512,8.370604490019074,4.0830724671680505,5.431843796052014,7.368242614810125,6.043616457106529,9.004608316530085,7.145007452141638,6.529965304507624,6.825727723516509,4.648199856556863,9.068646026285867,7.156011135067273,5.761561818647752,6.745979998584839,6.908575872131522,8.509977006135625,8.883867345572495,7.760094684612853,7.9866866189057495,3.7117630915468944,7.358141151672765,7.646177184203152,8.92516133416966,8.877456772902706,7.656297804969607,4.238753099373948,7.765252215179848,7.9133213314095565,9.70239318677962,8.443205017530921,8.662559051024246,7.97043830323831,7.3526061094864765,7.845320814433466,8.815392839246545,7.980141117034739,8.774637229592576,7.780298582394476,9.9577567443032,7.925680043311116,9.952076843782105,7.9372933646670445,7.814648443015454,8.938229709991127,7.605109473801638,8.501933777694793
20241106-297-French-12,4.709638930649228,4.171882733475852,4.256785133554607,6.77976782941177,4.105147866072148,9.445452348894092,5.177891463439231,8.14297026513566,7.537553780433819,6.692713934479642,6.7540337699148445,6.4447767221772105,9.2110314333711,7.63620870610649,6.2335648939837744,5.65941570986797,6.543663716538984,5.835353867580653,7.70268764339072,4.702154246197969,6.68678373298344,8.244045050936611,4.41776557210749,4.625802030894794,6.204218277792158,7.46594157932552,6.752659382186965,10.219267435398255,6.7720336008204765,8.645535824379056,7.253788916175577,7.15172331464284,5.892278981077377,6.663586611962307,6.655625235927051,10.627851803619178,5.362804256928275,4.771763015138082,7.010298997635741,5.769287114985002,8.952669183398713,7.497430563583748,7.40934346907984,7.094112713341625,6.632673991017087,7.8792676773045365,4.031993508465327,7.342906502744075,9.569343849167664,7.824428646062636,9.42127684581916,7.120208715433739,4.412152706916222,4.625235271892346,5.476281273392247,6.887617270374158,7.253788916175577,7.045176549847348,7.106271891828523,8.432992187051038,6.9278429881007355,8.584109576482764,8.337030950867101,8.443959081392824,6.297471357099592,6.758300582013865,4.972304366504421,7.380790197129616,7.033614743296659,9.171298108160453,9.040564125827109,7.237910072769869,7.687737148724225,7.301797832846605,7.65773009469606,7.459828194373092,6.360086109895967,6.808637176174538,4.659556162391594,5.517851259858649,5.78638675927048,7.734708515174754,7.091876484824572,6.527271841410342,5.983050375844756,8.157398686832462,8.57864492777274,8.342878463470502,3.860941823869287,5.37775619237007,7.389390443725596,6.0246831228733875,9.010242761236404,7.077007889159509,6.509339863970376,6.8251970553816355,4.708463767339806,9.05060910950234,7.128573876244638,5.914639048939173,6.610562932882927,6.754835774025769,8.563076381639004,8.889064536729727,6.975740640502672,8.087433594731506,3.829403749921472,7.260396847617181,6.750417101549601,8.951991140252778,8.85172341847336,7.646184059514821,7.46594157932552,7.778628588575428,7.927737899779791,9.779640576044848,8.354847973792088,8.644170938523354,8.052553363237458,7.302686209638178,7.778057448726108,8.836434733415771,7.985205804881275,8.734574638144624,7.716530870128771,10.05392070216644,7.927177215795539,10.05764576952693,7.8726905197735215,7.79504132558924,8.923134766318551,7.522132975163405,8.462139744022531
20241106-297-French-13,4.95581537102954,4.366484179179187,4.366725464173726,6.569125169866237,3.667891409592535,9.430178406714834,5.028582423670305,8.207956410830494,7.659663282395579,6.811840240320613,6.871114678712409,6.385161875813643,9.304244450313494,7.673933226529567,6.040612478870617,5.8528346514365035,6.477308214198274,5.990777590120936,7.792321823901644,4.792498211254303,6.709382385139067,8.293264520882019,4.09297258689083,4.889616092444874,6.168011573204581,7.408889085914052,6.793212320411357,10.382765974808535,6.903456994381676,8.394912368661831,3.341384394693455,7.118515626024927,5.8674378478433065,6.539294283232741,6.526258919074471,10.613142282100164,5.688087161087022,4.556846895199137,6.90355401262016,5.905825215672358,8.699502273088276,7.521937013052758,7.41017437366667,7.065689483811472,6.698560854177407,7.890773938729853,4.0654748313741536,7.399886418424221,9.551349350577002,7.763085380206221,9.661394037686266,7.080716929258559,4.855770740974175,4.554452191993488,5.32409770340027,6.881460188599219,7.3227268071790705,7.325017588244118,7.148298141836198,8.399954669377198,7.061031128700817,8.655397114142497,8.590060708578939,8.501755260865714,6.227527189592621,6.762777452985376,4.84195595269787,7.25581567254189,7.019983360869557,9.182108942247737,9.049136231866783,7.2114130771622404,7.663663473338294,7.28091926336205,7.574108780693888,7.60113385762056,6.574448599592147,6.651025002480931,5.122127067261407,7.476015661139756,5.731408984000698,7.73896333439708,7.062713427432587,6.552664249727939,5.333737632008202,8.10117168511952,8.676963008624645,8.314218307296448,3.762452031078259,5.4303580599952035,7.316992327390927,6.147538304790197,9.0263571921735,7.156061684450528,6.466262720374176,6.771304640400913,4.640267544892644,9.095599154831383,7.245998489137485,5.900655937392262,6.753888778235418,6.793151744467963,8.487795860920398,8.897971619811697,8.93398876306676,7.996409651877031,3.770143892514001,7.309841698488931,8.796678859576623,8.940883126528535,8.864533512021474,7.62091334577414,3.8979204352288965,7.854524651634871,7.807429185389024,9.737637490061218,8.3761138323179,8.655900348136484,7.994018463645907,7.321484262926516,7.8141903295419555,8.844346919879749,7.995597956213509,8.804394788840215,7.746176582454565,9.991510671581992,7.908005733878632,9.988680134165886,7.867946025151572,7.769847409841118,8.91562118118634,7.547817602385195,8.508104811542255
20241106-297-French-14,4.962236860437912,4.589653397591287,2.1090459246850637,6.6743587078703825,4.485151651154471,9.482118944986984,5.513979837525874,8.143621631652383,7.54264129731532,6.781887099754569,6.88166468703971,6.426671475518585,9.284199146436501,7.632624699562798,6.229636858729366,5.5817086805065435,6.62524168315569,5.832923013389135,7.874898807197336,4.797529411645446,6.720168122186479,8.266674117984518,4.392561103309476,5.213733732333044,6.286479664805433,7.423918487555782,6.7034839443623,10.295662213838073,6.912070473103237,8.33635509575802,7.2105712394700205,7.100372875515252,5.843380189676678,6.560399721612122,6.539181298575568,10.678540634339663,5.67162514682693,4.670314886187884,6.920276554417342,5.96897338253294,8.633903412955895,7.452001828410282,7.399067537083378,6.9395445885590865,6.803800539867914,7.806732666455154,3.8829512153543577,7.45541700693693,9.531958340420228,7.834764314049669,9.561290192555619,7.2011310576265055,4.804255615854553,4.273312608266306,8.505677447097828,6.8165340842816455,7.2105712394700205,7.221945918350521,7.161544456090573,8.430136771810975,6.915780866705836,8.681308126576694,8.495699397227169,8.488644505836243,6.404099377998829,6.768962358565826,5.09917273578404,7.387759304277758,7.072920173742411,9.20372704650933,9.079728790376526,7.122384230620876,7.637610746509807,7.188087994284228,7.322781875704646,7.505850853007535,6.488948261034986,6.834726275855156,4.60849393291212,7.275057947588084,5.6421187188224,7.792004308962278,7.15176993354879,6.5723206723879635,6.277177174909573,8.066741395316992,8.659389967179232,8.385411447926222,4.432775574409017,5.477999095821697,7.418686565917315,5.97245139881056,9.065383877374465,7.120920719028423,6.590717420103058,6.949259291497757,4.63850530169202,9.102248449576118,7.132104390068301,5.790380940454113,6.74264026749444,6.843216227552738,8.555082314995435,8.945598450369458,9.410423092609816,7.8091324037073235,4.575058209187528,7.365266681908483,9.282459869383818,8.89526629355628,8.88641442799829,7.688553350273993,4.092026298283319,7.912538971105371,7.905414662780885,9.720221834108399,8.431656074259475,8.685031428847637,7.961995388861904,7.386513151532422,7.8248150266874825,8.803313975573815,7.954421894495017,8.881215580789567,7.778913655359132,10.01279496399441,7.946571013448359,9.973525737802499,7.943906294366517,7.840903266543463,8.949948282122515,7.555197320978611,8.505677447097828
