sample,FT-151,FT-217,FT-134,FT-207,FT-241,FT-021,FT-202,FT-027,FT-024,FT-218,FT-175,FT-102,FT-020,FT-089,FT-237,FT-201,FT-226,FT-205,FT-056,FT-192,FT-078,FT-030,FT-242,FT-200,FT-195,FT-189,FT-075,FT-005,FT-016,FT-168,FT-186,FT-231,FT-065,FT-227,FT-040,FT-105,FT-120,FT-072,FT-234,FT-068,FT-170,FT-179,FT-178,FT-155,FT-176,FT-026,FT-177,FT-057,FT-077,FT-095,FT-006,FT-034,FT-148,FT-115,FT-141,FT-228,FT-187,FT-002,FT-232,FT-039,FT-118,FT-045,FT-004,FT-035,FT-180,FT-233,FT-144,FT-191,FT-049,FT-044,FT-031,FT-098,FT-093,FT-196,FT-023,FT-029,FT-214,FT-248,FT-199,FT-247,FT-091,FT-014,FT-053,FT-220,FT-197,FT-083,FT-025,FT-043,FT-079,FT-071,FT-052,FT-038,FT-064,FT-182,FT-112,FT-229,FT-051,FT-067,FT-129,FT-060,FT-147,FT-250,FT-032,FT-100,FT-097,FT-018,FT-225,FT-193,FT-094,FT-085,FT-050,FT-033,FT-188,FT-074,FT-110,FT-088,FT-041,FT-070,FT-062,FT-194,FT-059,FT-058,FT-114,FT-104,FT-055,FT-076,FT-036,FT-080,FT-037,FT-054,FT-046,FT-221,FT-140
20241106-297-Dunn-3,132.0766272873549,92.57736650144628,95.25912318744484,1114.0490736294344,102.90831030974977,17791.127946220877,236.8347972018713,5586.885149163757,3080.3013394880422,1373.602041991841,1397.3013792964566,658.4143715381324,14489.757320187877,1988.024914905111,643.4061833254896,235.9122590131997,787.5597423349732,337.11935056305333,3243.3409732646764,122.20681415775552,863.4842805067433,6108.939261367273,83.22020042140674,117.64216522541057,547.5480787858394,1924.6619333797348,936.221183623983,30512.376372072787,1511.697601338289,4556.458619330601,83.76059722128994,1341.0803589958978,441.75181737878177,754.1764900018907,977.6244464087288,45594.67858825512,252.15016295914603,171.71207052152135,1404.3615532501278,456.75736294425553,6066.226242215387,1425.2926081737064,1397.676128926311,1015.1399133217872,1318.7145355437417,2176.644629338515,146.66213792694302,2238.250845918919,14873.740232548796,2868.7061011736414,14643.29304182874,1383.0920019536013,197.18329938900612,133.57747571529782,194.7056547172677,972.2577154324036,1580.6410434338463,1452.5793528137078,1322.6524990227183,6008.88194083225,1362.351100246955,6111.451321568792,5053.200619425575,5312.065556675,572.6046417551494,1022.83183633504,224.0337634567041,1709.5349692158077,1743.067231557392,10920.811796239632,9633.95091770411,1270.9781862535517,2040.7252901272725,1579.368438618963,1764.3064983675856,1886.5950033170088,823.1758806589352,923.021101827728,189.8412601328073,913.8885742246168,371.0208383336846,3418.990345723897,1709.2745453257412,1040.7221999309322,335.0450430864173,3532.1771532529883,7120.507367873788,3870.892112380021,94.46407263192545,280.8680243618268,1912.914136221144,538.2728405513456,8815.772796500973,1585.3371386288882,743.5160066267209,1102.6525618390103,163.94135266862358,9276.63801826448,1677.5755765604806,386.83603648141417,1062.1546863638714,1147.437420837295,5266.180981962889,7129.652366812404,14156.43452028013,2765.932062413628,133.55413720465444,1918.0702667274736,12646.743589754806,7792.426532842911,6622.182639871784,2379.0185303588005,97.2680538269098,3370.380329325691,3271.85520714267,17558.583265127774,5707.9766952988375,6050.9879110727,3212.66344250914,1673.9827552490403,2273.602430002128,7404.529947087855,3077.6473681996904,6480.622806937579,2331.3213907499007,25782.96345983442,2952.066495048109,24869.648967081564,3459.449288347016,2684.6768058353305,6780.115523852395,1720.118447352554,4475.231525102351
20241106-297-Dunn-4,247.85863612045395,159.76394404958853,126.0732461824476,1194.5760994228951,95.96585010595554,21882.59818612338,172.41010820143478,7399.656334452186,4197.411942448942,1887.8450887611043,1752.6636622293363,814.3049303665397,18166.90292785708,2475.0215441005253,636.1697177012727,356.2433539317301,742.1848423685784,419.68336024139023,3488.544560968249,195.7541184500747,1065.443264244452,8019.677071661379,76.53026239549554,137.86648839806227,590.0999553672178,2274.6768200089173,1011.4240632173198,45489.86008290951,2233.9954857386697,4868.2725943804735,91.03634129333966,1545.98508244688,486.295878712178,816.5272863209793,1156.0418279767794,47159.473046763385,283.62063901465854,194.1470683199188,1557.307209686624,534.1276340233546,6661.847846459209,2051.721571500692,1879.9433286068047,1173.045709161666,1801.3664158037022,2860.9450244891523,175.29503739940924,2460.702951962356,17784.228520946155,3494.389874721984,20710.44952358112,1671.541762173275,282.7199792753323,177.98918480051918,344.5124948444076,1210.2674400895849,2059.145040738475,2225.983755526128,1430.429227033496,7103.78336330924,1594.9625095135443,7816.986247315014,7424.817494324341,6467.188069692773,770.2285898949806,1217.851336502916,322.4447404429999,1898.870055484751,1983.7207967571585,12605.447327604074,11101.465617864404,1567.8237183387455,2643.0615562084176,1855.8345074341933,2053.518272575648,2465.227662456252,1001.5983021076462,1201.2209635114673,234.41901698547315,1172.4414053575156,414.4771772925944,4236.351256835789,2081.709351987502,1277.711759563697,370.79499065327474,4061.832754130245,9808.600651243423,4754.861743715643,123.67920969346528,372.25485628546704,2405.387283950153,741.1371667236398,9495.09311912566,1927.3681005169888,841.496667784988,1320.4833350838785,196.60784019533455,9868.318816835388,2016.3868203935888,495.5596191420543,1338.0314312233247,1391.9391241242697,6920.723537490901,7922.982820911908,3106.57918684584,3071.6235311297773,115.6455181855138,2267.3061361832074,2807.7062063579697,9047.937583000788,7934.205058817293,2886.415489692946,107.5022674584268,3849.0713205243433,4008.645112963257,20667.947501036047,6859.810327566788,6877.23491665309,4166.559719190505,2007.861792820208,2842.411477705868,8982.300932167129,3297.031303538409,7209.497250634884,3121.436310243455,29319.665187902847,3624.520799671165,29092.59598304751,4153.775344774834,3116.6591851589687,8500.163152749537,2287.005655809072,5390.338011807036
20241106-297-Dunn-5,151.69700463078635,82.5953945402712,81.91840805025062,704.2811177525414,47.60335974351624,13610.35615283189,135.650223177442,4397.324884828733,2545.354744912366,1074.732960638322,1161.8748286765228,433.4264270624692,11223.666521622245,1761.9356918329229,384.8960249702773,191.61524087006825,367.3089005350968,262.3846016973167,2310.735273988727,109.44658951115524,554.0475608021559,4858.067550727849,36.578810323895,74.41016019649723,303.7771600962454,1245.8130138446743,556.982152778691,26389.10219769984,1176.195729528254,3519.6824731419542,61.53687360866667,1004.5307872251516,363.6608565884852,434.6116058510921,718.9082040511483,37228.015310188304,195.71893624042468,97.18321421559862,912.8347902088262,264.01754805098085,4757.159505325397,1158.2971961365458,954.3649383186917,973.312457483558,921.1426796170712,1753.703444247128,83.15481162663178,1620.7149026087554,11456.006502217242,2208.84558214856,12444.433900270937,1059.2203268022167,150.9466260859709,75.99194009005555,140.95144545556465,724.2587014168087,982.5264143114806,1217.801787640771,1000.31388104746,4062.8968176678095,1096.3451222711835,5008.000285039993,4289.921569049712,3717.5144195289886,185.37908630651816,773.9949253391644,175.4927665270675,1155.9513340302483,1161.2515821835902,7708.91205123909,6778.979156107476,1135.1198050961705,1880.2496742714336,1143.4538685715356,1304.6214684840738,1411.223384374822,622.1182683365664,693.6274286419659,140.13626767739933,585.3341595945933,222.0641582067808,2442.317900852696,1195.099848539543,694.9124152377099,546.382439629879,2874.2236350266508,6090.962518138495,2958.2991958121293,57.434371745617234,185.82193000688648,1310.216036686836,442.4596597495875,6880.670130066862,1040.2432004923724,544.92389549009,799.9317737477419,83.62819199803924,7189.217773777377,1304.684849051425,295.52933443606105,848.7552967912407,824.9659752937125,4129.475229674429,5304.706125860717,10123.057965238924,2061.281108477131,38.98639414767598,1369.4213489222147,9036.553607985456,6476.843762217576,5250.056092697352,1580.9872507296454,57.02103592284925,2465.174932636344,2520.713036585039,13978.277438501873,3842.020500734576,4623.794181216725,2452.109813836757,1147.9657190593884,1819.328812396047,5579.533268906773,2317.086005363381,4779.657650696429,1683.15339950937,19773.642929283666,2294.0867218693734,17911.914706560347,2355.942260795278,1728.532179142605,5378.913016590015,1375.5600600991388,3563.3378583588114
20241106-297-Dunn-6,124.66359234233286,85.82094298139386,57.603698907102086,903.199712813008,78.49455754223118,16452.376041035535,132.25990898901873,5032.782467824166,2745.3501510515785,1247.5573635779592,1320.1107490088827,509.7013597159653,13239.51020668694,1761.355367533131,556.6022825549176,212.93820913873995,521.7032740905712,236.63874125911096,2472.6908282942395,92.94018623871696,722.715823850371,5509.230074027667,78.9124395904074,62.84974617938719,365.4702936796597,1649.9858422098098,680.0714746017471,27240.417734407663,1393.060395257004,3412.6671548839126,54.25704892900903,1089.3879879196038,369.0936959311728,592.8152707895835,936.1157320242036,37381.76120615386,144.61471539391906,101.68147792024553,1132.6745351757672,373.0188224678652,4693.670222777235,1416.9084377037325,1224.5179781548354,769.6189944896612,1196.853289594612,1898.223411803895,82.06117123020348,1721.9204700038376,13000.416591666424,2375.776575444348,12862.021145632669,1107.0472618789609,129.06237142747182,98.7892026408791,272.5406950332764,858.5122119883458,1400.1151512883594,1332.1106624985937,1055.9338697132162,4772.183121387441,1105.536634258335,5262.149981663755,4480.285687972009,4911.713731427021,605.341735940608,876.3323375331147,217.47489877473453,1344.273803785366,1242.7146689195888,9633.4570452241,8510.33257607585,1214.8404608998344,2068.190041041178,1196.9072145365203,1445.3221349910227,1872.003060560288,695.5105316749971,810.3505931530457,137.00277893179452,868.5991320196133,273.21209111257906,2914.3723311813765,1400.378859415433,776.9019754519959,141.39258579288008,3251.4008491549407,7015.743946358767,3269.631420874537,52.35643803009419,234.88108178023649,1569.9017828618223,457.4111895435879,7252.0143286177,1270.1047653120404,637.7800819319606,914.9296969306404,107.98741662321252,7510.600745155996,1364.982531731633,384.2271533477111,880.2879346233606,1009.9231092304636,4716.325973653605,5598.799222336297,1498.2030554167327,2307.1016775534417,71.89656378822951,1548.578169790446,1278.976115636305,7271.340288712453,5653.902947494315,2102.4002129823657,82.15139897058323,2666.05234878546,3058.0694238045594,16254.434667238009,4635.827536057528,5005.790870582183,2794.03115538514,1382.4153978894478,1883.472901847444,6174.00146115359,2422.027769706813,4722.539958094745,2028.797034274236,19722.42875379548,2597.874577618494,20005.62406717116,2853.1845099122693,2313.932482337164,5830.914121210654,1513.9659900757902,3587.631420238025
20241106-297-Dunn-7,188.235488221032,112.37379445486276,98.35611817878556,914.582636533548,50.33803157238263,18007.954993005427,128.01336427192277,5851.8020186314025,3197.1922724419014,1524.929679940206,1440.128312862001,578.3610414287396,15096.4595250156,2307.482642396704,523.8101332173949,257.3615757251577,517.7557712925279,338.2326228886013,2951.704027438511,146.06854034521248,757.8304364472729,6603.541566621723,55.37257653798202,116.61122533328292,386.0846743041332,1768.2485243460878,825.3650449542993,36761.0998424805,1634.7086226226038,4006.082959901765,87.12980524625517,1296.649727898059,468.77962756023857,620.9701661302144,934.9723724052564,42616.129726510255,252.419778888192,137.4618058921298,1266.7678880742176,452.7953141152208,5540.182541299166,1569.188825164772,1635.2700550111151,1062.954644971971,1327.8790723565762,2286.1441957401403,136.8268155555871,2084.473759216716,15286.929078109744,2866.9772592837157,17414.416272753104,1339.803285506467,243.24773839584185,122.52789509056514,201.2775109011773,984.9972163750394,1679.9557226423203,1693.3976864660913,1225.350639947388,5937.980816288718,1416.131126848451,6283.7568455703895,6127.515167794373,5352.989291958986,655.6451832584848,1062.5387074618009,268.4985922652255,1651.3013406664386,1654.0420838635837,10844.76128193046,9491.7306301072,1574.364825399531,2387.218371564994,1555.9828922343356,1926.4322236175835,2031.5067421018816,806.9841905050521,952.3883483142416,177.48410097471964,1088.3986190533049,305.5666640745211,3282.616447737746,1685.640002696202,1037.628006110573,232.84553836785744,3578.2556259203297,8186.446903157488,3989.182036059983,80.9890173091135,302.112631222344,1798.3506336181158,511.5397601486792,7904.971694546823,1523.8271281178793,772.6828406847435,1144.6064131149008,139.18557755060812,8501.4012783924,1865.340118092183,418.4402777512791,1079.1621274393776,1157.7259810137443,5581.468032690373,6387.496269684344,5308.35588960635,3014.7626915001038,53.661919045502216,1829.2364003139617,4647.8588467661975,8144.348465033075,6763.080029460911,2431.1156132144138,49.5535534370887,3236.1490792511227,3446.903339347009,18224.276742291528,5654.389460362815,5493.706380888753,3205.815482896976,1505.9518305026015,2310.0653874809486,7511.05096748446,2743.8199239499327,5674.339807079827,2439.784729772733,23402.73485399902,3055.91037933672,23716.532923534487,3457.1262871868216,2528.500654392512,6665.354413216259,1838.697756928782,4401.419560535412
20241106-297-Dunn-8,168.49894738890154,101.77274398791432,63.05128857624831,860.0902701170112,54.99604194460289,15318.145278615068,114.80208267037212,4978.648383536776,2587.992247994695,1150.9919646416208,1122.3836730225676,555.5431453363234,12474.12134417523,1976.3611188373532,501.7788998546972,225.30366784872388,518.0197562265055,239.59113116424012,2378.6372663654324,120.94869926135502,634.9895350362933,5377.896803093208,41.58272192236576,81.93155020743055,392.0351253445655,1562.388756397098,666.1965197636837,26816.12054911221,1356.0620537875266,3369.317309197116,79.47011839531568,1061.6303187138794,376.36697044979314,554.4614288708748,721.7222241556135,38445.551950833535,208.28687608981855,144.69813137493645,1090.173084884956,364.57115944652577,4717.38777733632,1384.5225163150258,1166.842192250236,790.8078621255868,1080.650989100373,1956.8689835029072,58.51249960383526,1710.28355857748,13147.736709048822,2557.2383847807105,12770.620295120589,1088.109208279448,164.15939750300134,96.98697129108348,210.878569469152,763.9079453034369,1386.9130362137682,1280.901521526676,1116.9530496727332,4990.569090894329,1133.8498333531556,5146.332402702008,4361.058134971912,4637.742057875739,550.3040378477914,866.3714328914022,176.94963339005125,1286.696590135217,1218.6944037454937,9352.866333719032,8305.187941599395,1373.2091872982353,2229.5754125300923,1371.3885689263698,1380.0639587145492,1697.447400008773,682.1201357899072,873.0325857365132,140.68611674019337,726.5006075708661,295.5773005651653,2878.298400061624,1387.347040886246,782.4223462040986,279.7659701381285,3365.595124623647,6603.767396459407,3270.407978867298,73.09153320704408,208.52203138175173,1542.0019243647976,405.2614870118885,6898.680710214707,1235.3376007357183,665.7311224927627,846.9237255653684,125.81411070903448,7271.451862840828,1406.9764266013535,425.14886605043375,875.5936498760691,978.7273376446695,4562.077640780832,5412.165495577109,1394.5235476660278,2063.490037770081,53.00243950820021,1544.3148511885238,1246.363136201741,7651.945550488625,5365.808601808529,2014.9500783379272,1562.388756397098,2595.780048804192,2842.75513132687,16744.979722460885,5016.824516231197,4732.348133269962,2879.5621976265875,1330.5688920101063,1906.9580063154303,6823.593518229718,2478.6686858315784,4836.526859450092,2108.188069415463,20428.81330834282,2515.4644369443586,20806.053291503747,2900.92759285752,2268.465177693341,5749.279627628919,1514.406016156982,3754.6863716909775
20241106-297-Dunn-9,164.1490937125461,105.80624789301363,95.7886132943156,1070.995305396969,87.46126845642476,19086.79821445019,182.7836320395114,5742.865565099432,3338.150280096332,1583.790283970778,1440.0558571210534,582.7261565141202,15959.382156565662,2161.0735030364003,704.3468163086492,41.4212081651113,583.0060025995961,301.4844032687617,2720.480781904172,153.60825675636735,859.6227213264846,6540.381644968083,101.01585748983578,109.4740535381555,492.2591880365023,1883.5954558139024,882.6406618089952,33350.584341027454,1585.3521816025884,4210.41877962605,53.55819402742616,1242.3780513958463,416.1406329125144,683.8760366248828,913.2742479315236,42140.34825903835,131.55283183176044,149.5251662353648,1252.544707373091,438.57678243608296,5586.957656346853,1714.818733279773,1464.900442604558,1026.8056383122455,1273.0685036407326,2558.633890987279,92.6251799189302,1985.6902145001504,15207.73665217139,2787.3936255761146,15313.601230267424,1246.8665965482955,99.63826727540298,139.40270603347895,312.37352905898484,853.8878868129274,1606.1394098900944,1506.5881841781925,1270.442727936359,5935.887347788704,1236.938342574463,6366.389324108015,5422.689074827023,5308.72987553739,458.8940102531892,1072.2314712473017,168.5817614224374,1509.1485492166753,1677.4288435930923,11286.89248231896,9870.019373582456,1666.8549302355984,2382.385604840306,1394.631188738904,1670.5282633996328,1426.3830081516692,723.9208647143207,1038.6667073278852,132.01217432817126,904.077180567234,298.35608817051303,3492.0561413541154,1671.1050987211083,901.7900311294568,227.8607787321481,3539.05880639115,8513.263549030631,3916.802608050233,124.88080232641786,350.041216096892,2002.9795384716483,544.2431390214509,8438.141306595775,1546.993591900516,744.740542411155,1070.1417153252698,158.3705764239943,8939.17376678036,1399.716296164766,443.85411933277976,712.5379293150801,1137.936755010364,5480.441616229074,6100.454206440068,1292.8880732218015,2667.9595319046803,112.084872258957,1902.1713314836095,1145.071875458982,7910.838146640529,6405.98928540827,2491.698924077523,95.91474185267845,3077.901473460187,3050.2680323035324,17321.41598335134,5805.719965060219,5891.363375546945,3307.9848142327583,1521.8437957284652,2162.6499104961176,7539.488311819094,2984.1511609750837,5653.7964235639365,2710.383308622583,23565.835326393488,3061.135363535052,23561.16401986324,3425.1123443883557,2751.987196599904,6839.665845376896,1783.6232258003197,4230.875625023258
20241106-297-French-1,103.68946440564372,62.1335479768988,39.06910461538579,745.5054044849537,64.09140024767214,11971.327546923598,185.08872716204155,3268.80729642611,1700.409317543856,829.0645273725843,864.7685039641472,519.8415994287593,9934.153961592296,1775.7356488166122,524.2036502831493,238.96183096570692,651.4666944940145,305.819277755564,2379.7088022301677,106.68684589976664,755.2523521135704,3569.6364531201616,61.64132079430275,110.87496594778692,461.5153032075373,1617.8478493467808,782.1781102197433,31204.29370245229,929.3968156928274,4218.842818788081,32.5998824018454,1094.0018848218378,337.1372088548908,686.7882032561846,653.8067676577623,39004.54549260812,208.9301996706129,105.96363911808852,1079.6195463904817,211.451446323217,5775.748060553759,1465.3005614383871,1391.521863992616,868.1532858073024,812.7867132314035,2415.813772030929,21.342110303726656,1499.7669262986476,11969.4225786895,2073.082388925433,14943.507024361516,1175.3790295998692,102.14953616758822,102.23692934607544,213.52098746929656,837.2344322580393,1292.196897984039,1378.4172174896144,1144.9276224749888,4533.220096217616,876.4134732799276,5097.509380674484,5342.138722891126,4463.185683739974,439.7892096057351,808.8883427322829,139.86781452115744,1506.0355612230703,1022.9797760585608,9338.736833153916,8100.87755875886,1139.8189033217898,1736.6049962904174,1378.5252726078438,1769.4357784918316,1749.5696864218555,522.2451081718564,857.7226366563591,117.99722342640682,1686.1255413739343,271.5297169073891,2193.4843540436746,1048.6604197717263,626.4213002217326,485.537222241462,2822.5857276340253,5256.329767244721,3652.5725068926376,38.825289087857946,207.6830214784304,1374.1186512616464,376.52390181789593,7964.636397828654,1256.1396071446711,628.4815010053014,852.7572476653386,95.01772270099497,8308.786812229004,1131.3876811613502,289.17886410474085,739.7537817498148,801.2967168858295,4638.328696286703,6833.775622352319,9010.375146046172,2826.671920061102,68.00853527327254,1428.3114367599928,8004.458957773557,6591.090918970546,6206.039102050872,2031.100942298616,65.74859016722945,2295.4113147281555,2597.356188218506,14236.922558638613,4402.761174342284,5202.306601170976,2711.196139189053,1379.35598340466,2301.0599734558505,5848.948660297844,2607.6877952673603,6285.150490964409,2186.37989605908,20810.70774450077,2467.946901176688,20388.183860828547,2688.264689728735,2249.465225809031,6608.265545986003,1674.8401263743042,4323.982144354886
20241106-297-French-10,119.05447617508666,57.47753030897919,69.5244914379522,770.0645338685893,50.69919960253857,11888.47869671843,246.5174628010368,3140.281688767272,1875.099881879948,786.5267892741728,976.7361180878858,617.9786076430402,9721.123563001254,1986.6086786590704,536.6158720789115,313.93175768203554,751.7501678033885,374.8620449137989,2416.195858126768,103.82908747776511,837.8187444130942,3734.7398920061846,76.1109685993823,131.5075945185559,479.0546180660209,1636.853753832227,738.9926160094458,29458.07615919096,1000.9046513251736,4162.440088973039,45.89443405876197,1283.366003333574,340.775622382875,830.1374663478972,685.2778376451687,41828.84358089583,291.2942966943872,123.5396283243353,1094.8594847865393,327.98871677252873,5615.807717457974,1682.5473673868437,1561.427179402013,968.0716152063818,778.5705283359114,2361.329740332712,25.57623750589296,1570.7419513347252,14317.082646490328,2291.7176610020706,13420.585452468911,987.3999569592872,133.88546871529877,52.40049433326267,261.31991727636296,927.5001159466708,1437.937167823797,1359.8018450498305,1227.8286886936694,4584.049187215583,987.1098283554372,5599.661393038766,4531.567991729745,4764.01439379428,516.3480029625406,870.6090001072314,164.78011345315875,1681.338701387495,1231.4554775842173,9962.19475646244,8874.640119554097,1203.6656389111029,1926.9972579157804,1184.3623589544138,1535.122523232284,1787.2450995846443,638.3511983675068,797.5903337638365,171.15350130222177,1431.3155929756772,330.5541607828503,2177.5452332981763,1160.5335027565077,724.0539033189385,477.9694493610948,3002.115366644257,5269.794772925685,4209.769888001956,90.49939484280804,207.03712545281843,1522.287000786583,422.7012954862044,8268.512156396377,1152.9031003339778,690.3395190186309,975.2953778912218,108.13741897048814,8673.436571038756,1236.7784052484008,332.234393199593,822.2617258652534,860.0959191191587,4942.237068415125,7448.852423293894,11163.831266928828,2303.21882196494,56.47363152624691,1474.4453716095122,10042.181230347302,6847.855003645852,7128.40260272956,2055.7496798145594,52.96788015901527,2647.225845688499,2756.14742532678,15432.750126920437,4373.375977871596,5645.866795822311,2818.306558557475,1502.671659638781,2597.182275424624,6782.39726695956,2780.543041835329,6908.711908343057,2239.686371441176,22902.597632009143,2788.7101041465653,22281.17634788986,2645.135452086196,2306.4927388758206,7525.364867104803,1852.780489075176,5091.084551807553
20241106-297-French-11,151.04067823158098,85.22944753440217,60.63965272767685,870.6696529117403,55.22911855560649,15069.257721771131,173.63576008448575,4177.332207893,2271.532606829508,1077.117216291064,1140.323069613372,647.4558386311637,11673.41654483518,2141.566765739699,517.1533545645162,336.4425119461256,768.2124823422045,373.6327695722124,2486.738233111741,131.7358591942677,973.7597963477637,4550.416900516198,87.93719069494674,147.24283272114178,590.1875089150564,1873.0035867279728,907.2478795948266,46513.60861137773,1062.3326744226254,5469.385440415359,60.28855679374774,1295.176617782919,361.6459611655218,831.0891428316808,862.3972311870367,42201.99262567248,306.8848659085321,104.38502435072672,1308.8984044367232,367.4245550003769,6894.390769694961,2002.03325198772,1917.2275658895755,1210.7276565654374,975.2008293843378,2817.92973643003,95.97755189662271,1819.0125926190856,15171.84878592453,2615.39114538696,24171.039898063547,1359.4082163553549,129.11333901667882,101.98330228656263,273.48939733261034,1016.1359443062815,1684.9885768025906,2397.783598237068,1431.5235802732443,5248.419502854564,1232.1825041647858,6227.068705624171,8605.997265311675,5218.588348983163,652.6109738683253,932.813308529373,213.66150777730812,1721.2228757079747,1151.061304727491,11117.966427710173,9358.952687928437,1401.9772079806455,2399.178445702039,1436.4679659663975,2104.6512122419326,1988.934918170325,717.9995806232962,921.6017964973564,133.11391752434076,2065.693697778394,284.098007455472,2526.391199146881,1320.2350901431469,754.1337749570538,212.1027535262045,3567.9696983171225,6287.970642525976,4803.137751152185,64.89204161895853,253.1826005584364,1762.102951208184,467.7305907253451,9055.5875987018,1409.3306330795865,761.3985780398934,1023.817372002528,115.03387481591582,9654.53074126622,1424.9364056387592,352.50417241104094,945.2557301575512,1112.3475675114632,5521.624178319938,8025.510203115939,2607.9505742560136,3271.482078691052,44.41943089315558,1744.3815515745491,2327.036843810739,8363.90012250307,7974.219531624056,2350.7187967742843,76.01071104850692,2621.441657485746,3039.9830562775755,18196.487168454198,5164.902112711478,6431.98120472429,3218.737593098156,1734.74685692277,2840.061402706025,7494.286366611293,3250.1312565986505,7194.948103743265,2661.1999297853863,23490.73056172713,3077.8002854793,23357.677451732976,3113.765121012053,2754.238780090171,8473.934672248428,2233.3617549043,5477.381709878034
20241106-297-French-12,99.65176710249452,57.82556967709719,63.02980638662298,796.0980370566431,54.03405784341417,11458.246792359783,159.70483168276803,3114.335689493882,1699.5395415427854,729.6499860978324,775.8495475852774,569.226462311632,9063.61379862792,1875.8508662160257,460.674729679416,259.04887966046834,628.4868908462468,309.0548892373048,2004.856218450408,98.90193487998724,725.3304634080425,3445.6708413762058,74.19693116212585,91.56504894757182,447.3257342260581,1582.0248649099303,774.7827178193813,24842.78555871192,789.9576033615189,5148.453177097975,1279.4337460929826,1155.2027988083194,327.21131370122527,708.6777663693342,703.0509329529363,37381.05363578787,192.32702705947816,106.09694308265236,1002.7362050925968,289.23859772673893,6999.762366134526,1632.6628294145032,1494.9221540206745,1090.4809188896063,687.0782466363956,2392.228869143267,50.1584528706997,1398.7731675358832,12969.629430278525,2264.5252542972407,11184.537869208869,1119.336621351609,73.77657032993908,91.5126550956105,215.5470737263168,886.8608593155506,1279.4337460929826,1038.3583785760227,1103.8322914825362,4162.479835452816,923.2998911075222,4841.666217952674,3781.5268511506015,4208.390534848541,491.1356696294907,779.1708975594414,129.85842148267307,1452.81537481045,1026.4118019741431,8710.511706045356,7642.937600237436,1259.263994483387,1975.092132010824,1342.400859649488,1916.679039914166,1572.3773198699992,522.92972778584,819.4423643664943,94.73959869477407,224.7346586972699,294.24262577972434,2070.1218219546754,1088.0430555537548,618.2540607885505,358.3885612203567,3159.6095374276933,4815.275436729331,3803.7094672557782,42.13002555488052,195.23793986008363,1465.371651763401,373.6627199937412,7414.6444079152625,1071.9716903336416,607.2502545338097,833.1403366550476,99.53366491714216,7720.106815547353,1128.746934084038,334.630674794524,672.0331354368607,776.4727584633254,4740.875151446048,6568.3526031608,968.6444556400496,2946.042036556649,40.79393726242948,1287.9221567365723,773.0453549729425,6995.017219938763,6327.572621360063,1894.665864589592,1582.0248649099303,2163.108553365629,2511.0817857358834,16005.307714692111,3849.522481986824,5141.429684052542,2845.0238238527286,1343.5947523675477,2161.872951403554,6231.554374158127,2659.6690601526125,5627.977366657054,2032.8155141492496,21056.601082057623,2509.6737492821067,21135.18799362939,2376.540494273624,2198.919022293257,6796.025151326852,1673.51845337917,4285.618230022545
20241106-297-French-13,139.66314648917924,77.02980357540046,77.04863098255832,705.0061077866714,37.80778060048773,12339.779696370588,150.27968285976226,3634.29056314786,2099.9672134874827,898.9471763164696,953.9031306193448,586.3749096934296,10879.534287546165,2130.1626946419065,415.1811151614345,343.9320396609995,643.0705197848592,394.9495532651461,2398.0091503644094,118.4697001102702,811.3078132632154,3958.021661945791,58.35981212487152,130.6534812638902,471.7264593231649,1633.9707343666446,882.3383826979237,31991.33355532655,985.2914523055822,4381.610521307795,27.000096472955104,1221.9346196365125,349.005969323797,684.2566284833869,675.3821489277332,40279.703948954,291.54100285833374,93.38975410800953,985.3871442880549,362.7026210055769,5942.117892281124,1829.6520461282369,1636.073481084119,1159.0088960574503,802.564892799306,2646.2134086134643,56.75004484019379,1619.3177785513822,13929.491312180731,2328.886307922614,15549.99577449876,1176.572360640633,126.27249954824572,93.16401173894856,202.2891992648016,963.833270040274,1498.9970585758938,1502.437140475458,1258.904198160536,4403.764720855431,1153.617773431611,5685.692557332512,5326.022827260886,4875.79006332499,500.7145688681136,855.8593708272697,124.52647597544868,1401.9153290721626,1107.183216975212,9628.583287316927,8429.59526322779,1340.9854017025928,2108.388277328215,1437.579074876671,1927.6952102781704,1980.528791014241,708.7744526372036,765.260864999202,165.11318303234046,1747.487456997548,304.49251823538737,2273.3573407843496,1155.5618042787098,693.4798799281277,204.25827698223276,3266.106106893897,5809.662925979492,4041.8531845047655,41.65563393291536,225.07917117098023,1490.420025978424,462.14679563209614,8239.72535189741,1268.723511585029,635.9956918455539,863.1971312891386,101.60074053439097,8830.547499109643,1388.2101282574426,360.8274407371952,848.2768599056951,882.2848758363151,4808.186085850636,7246.836084758956,7512.640111540514,2941.15673976049,41.98492713523874,1479.7935408538426,6548.641611116345,7564.62079306308,7008.489612332523,2020.1124103128443,47.842441605054944,2551.9725541553757,2434.5268542862864,16782.02705199324,4299.993579184746,5688.555009756576,2934.129916410582,1497.1344150664154,2451.049531570952,6868.410710193937,2938.7695805342973,6599.373579868072,2289.822086907775,21632.45883223953,2692.22477530517,21571.3111256408,2586.467794228557,2344.694391277859,7375.892590647326,1877.648564967882,4906.85394532359
